iter	MultiClass
425	0.003282029803
426	0.003278395305
427	0.003264837518
428	0.003261620169
429	0.003258514083
430	0.003254721178
431	0.003240156355
432	0.003222572375
433	0.003215371173
434	0.003204263082
435	0.003199038315
436	0.003182452653
437	0.003173044084
438	0.003169661333
439	0.003155662151
440	0.003146322694
441	0.003132889554
442	0.003121636862
443	0.003110783915
444	0.003092354183
445	0.003079808541
446	0.003073716705
447	0.003068756661
448	0.003056793477
449	0.003045881375
450	0.003037992597
451	0.003032132372
452	0.003025151433
453	0.003021742849
454	0.003014609741
455	0.003002200204
456	0.002990244002
457	0.002982269523
458	0.00297894647
459	0.002970707224
460	0.002964902318
461	0.002959393586
462	0.002950609706
463	0.002948771533
464	0.00294322963
465	0.002934171347
466	0.002930467629
467	0.002916884001
468	0.002911142595
469	0.002898920573
470	0.002893127122
471	0.002886582071
472	0.002873739958
473	0.002866362617
474	0.002852626025
475	0.002845303921
476	0.002835794734
477	0.002830883268
478	0.002825780118
479	0.002819784984
480	0.002813956532
481	0.002810993182
482	0.002804403117
483	0.002796368323
484	0.002784424251
485	0.002783244673
486	0.002773740852
487	0.002769428075
488	0.002752156966
489	0.002747421623
490	0.002737694402
491	0.002732590186
492	0.002729872671
493	0.00271785392
494	0.002708753547
495	0.002703760312
496	0.002695230322
497	0.00268852787
498	0.002674957914
499	0.002671486149
500	0.002665917538
501	0.00266089289
502	0.002649943157
503	0.00263906354
504	0.002633372879
505	0.002627627941
506	0.002620402439
507	0.002613290523
508	0.002609597021
509	0.00260335938
510	0.002588984205
511	0.002581286786
512	0.002570723198
513	0.002561340679
514	0.002552431106
515	0.002541915478
516	0.002536245681
517	0.002525005347
518	0.002519911698
519	0.002517934389
520	0.002515173215
521	0.002510311679
522	0.002506096289
523	0.002498117478
524	0.002491089632
525	0.002487353637
526	0.002481866258
527	0.002471930589
528	0.002463546461
529	0.002460300061
530	0.002458699987
531	0.002449360883
532	0.002441269104
533	0.002436053824
534	0.002429013533
535	0.00241623141
536	0.002411847451
537	0.002403960391
538	0.002401789422
539	0.002397791336
540	0.002389239254
541	0.002378883766
542	0.002373522311
543	0.002369799583
544	0.002365588204
545	0.002363312405
546	0.002357996469
547	0.002351203173
548	0.002344981356
549	0.002336532688
550	0.002332700737
551	0.002330366401
552	0.002326589942
553	0.002321870565
554	0.002313944388
555	0.002310007502
556	0.002307677521
557	0.002296508254
558	0.002292922621
559	0.002285584488
560	0.002277457246
561	0.002269397352
562	0.002262608741
563	0.002256855513
564	0.002254444398
565	0.002245952001
566	0.002238529665
567	0.002236041526
568	0.002233490958
569	0.002230742081
570	0.002226307011
571	0.002222221743
572	0.002216671232
573	0.002210281678
574	0.002204036086
575	0.002193723753
576	0.002189692441
577	0.002184398655
578	0.002179175564
579	0.002172055745
580	0.002168194746
581	0.002162463425
582	0.002154338799
583	0.002151154388
584	0.002144997808
585	0.002141267895
586	0.002135935766
587	0.002131223341
588	0.002126558605
589	0.002120255902
590	0.002115972703
591	0.002111378621
592	0.002101579588
593	0.002098230941
594	0.00209279723
595	0.002085662671
596	0.002084195516
597	0.002082103051
598	0.002071542415
599	0.002067310624
600	0.002064764537
601	0.002062845902
602	0.002060977604
603	0.00205395183
604	0.002049793948
605	0.00204793511
606	0.002036479948
607	0.002034211205
608	0.002031323975
609	0.002027470633
610	0.002022490803
611	0.002021774329
612	0.002018530366
613	0.00201457347
614	0.002010237846
615	0.002004630517
616	0.002002278395
617	0.001995081486
618	0.001993787235
619	0.001989420001
620	0.001983998678
621	0.001982430342
622	0.001981853892
623	0.001979292302
624	0.001975338238
625	0.001972899191
626	0.001970598416
627	0.001967768465
628	0.001961841651
629	0.001958120158
630	0.001951352196
631	0.001949072287
632	0.001947751264
633	0.00194362642
634	0.001935143257
635	0.001933247277
636	0.00193168089
637	0.001928707429
638	0.001925405009
639	0.001923399011
640	0.001920732377
641	0.001919221406
642	0.001911901718
643	0.001908971498
644	0.001905505843
645	0.001894237573
646	0.001890536765
647	0.001884243919
648	0.001879149776
649	0.001875584358
650	0.00187325411
651	0.001870354742
652	0.00186539003
653	0.00186199424
654	0.001857802518
655	0.001852553851
656	0.001846303616
657	0.001843091121
658	0.001841157088
659	0.001836750345
660	0.001834229932
661	0.001829471495
662	0.001823470445
663	0.001816015006
664	0.001815782477
665	0.001810578818
666	0.001808038005
667	0.00180472252
668	0.001797516869
669	0.001793965518
670	0.001789330291
671	0.001786722681
672	0.001781189978
673	0.001778177569
674	0.001775192196
675	0.001773223367
676	0.001771119562
677	0.001765757732
678	0.001759466934
679	0.001754138339
680	0.001752028339
681	0.001749773226
682	0.001746226721
683	0.001742994504
684	0.001739876585
685	0.001735520146
686	0.001732760636
687	0.001730458107
688	0.0017273517
689	0.001723207533
690	0.00171760482
691	0.001712127703
692	0.001707835949
693	0.001705415757
694	0.001703102089
695	0.001695400765
696	0.001693335852
697	0.001690649613
698	0.001686029415
699	0.00168246382
700	0.001675134474
701	0.001671023144
702	0.001668373482
703	0.001665568008
704	0.001662216117
705	0.001660130642
706	0.001659027791
707	0.001656601057
708	0.001654967155
709	0.001653054354
710	0.001649388062
711	0.00164698976
712	0.001642289292
713	0.001631408484
714	0.001628653305
715	0.001627577155
716	0.001626423469
717	0.001624164276
718	0.001621179071
719	0.001613609846
720	0.00161158603
721	0.001605463944
722	0.001599257371
723	0.001597463654
724	0.001593856656
725	0.001592872423
726	0.001590280478
727	0.001588679001
728	0.001585356755
729	0.00158140073
730	0.001578574604
731	0.001577459089
732	0.001574677008
733	0.001571985064
734	0.00157037058
735	0.001568552745
736	0.001566562333
737	0.001562659977
738	0.001559983362
739	0.001555997517
740	0.001553953539
741	0.001548932697
742	0.001543253956
743	0.001540700435
744	0.001539349967
745	0.001536525649
746	0.001535043705
747	0.001532058297
748	0.001530641851
749	0.001527153095
750	0.001524155384
751	0.001521658352
752	0.001519291054
753	0.001517576733
754	0.001514560286
755	0.001512169505
756	0.001509800288
757	0.001507302123
758	0.001503604338
759	0.001502177852
760	0.001499737881
761	0.001497869903
762	0.001493860504
763	0.001491641485
764	0.001487503561
765	0.001485694111
766	0.001481753806
767	0.001478265905
768	0.001473215398
769	0.001469290537
770	0.001467388408
771	0.001466012438
772	0.001464181635
773	0.001458019308
774	0.001453043264
775	0.001451531073
776	0.001450298811
777	0.001448378255
778	0.001446096384
779	0.001443725183
780	0.001438666331
781	0.001435718286
782	0.00143287033
783	0.001432163127
784	0.001429425135
785	0.001426702789
786	0.001424889651
787	0.001423800116
788	0.00142287922
789	0.00142043631
790	0.00141889997
791	0.00141422348
792	0.001413668605
793	0.00141028506
794	0.001407583636
795	0.001405662398
796	0.001403891653
797	0.001400524033
798	0.001397748081
799	0.001395710715
800	0.001393729891
801	0.001391716659
802	0.001389115971
803	0.001387099793
804	0.001385516234
805	0.001381041013
806	0.001379557492
807	0.001377827722
808	0.001376231976
809	0.001374518843
810	0.001371436237
811	0.001370335164
812	0.001367677701
813	0.001366757936
814	0.001364588048
815	0.001363972584
816	0.001360939875
817	0.001359192784
818	0.001357452794
819	0.001355933302
820	0.001349878839
821	0.001348021457
822	0.00134435517
823	0.001342957784
824	0.0013417817
825	0.001339433363
826	0.001336341131
827	0.001334369932
828	0.001332360979
829	0.001330811072
830	0.001329827459
831	0.001327712352
832	0.00132556582
833	0.001323657652
834	0.001322676064
835	0.001321122776
836	0.001319741925
837	0.001317718196
838	0.001315182511
839	0.001313370716
840	0.001311518294
841	0.001310281173
842	0.001308601383
843	0.001304962044
844	0.001303964548
845	0.001301336342
846	0.001298989909
847	0.001297131348
848	0.001295952894
849	0.001294106821
850	0.001291316833
851	0.001289432245
852	0.001287008653
853	0.001284317232
854	0.001281561326
855	0.001278472136
856	0.001275639248
857	0.001274005725
858	0.001272599827
859	0.001271490035
860	0.001270102106
861	0.001268421349
862	0.001267013562
863	0.00126522681
864	0.001262461758
865	0.001260236178
866	0.001257511962
867	0.001256932923
868	0.001255398355
869	0.001253677652
870	0.00125021856
871	0.001248817484
872	0.001245926039
873	0.001244005257
874	0.00124358022
875	0.001242258013
876	0.001238690707
877	0.001237726386
878	0.001235145281
879	0.0012316697
880	0.001230466046
881	0.001229468437
882	0.001225917847
883	0.001222417398
884	0.001220533679
885	0.00121841906
886	0.001217997595
887	0.001214990219
888	0.001213575316
889	0.001211830235
890	0.001210674497
891	0.001209401117
892	0.001206978405
893	0.001205095421
894	0.001203691245
895	0.001202395146
896	0.001200996839
897	0.001198344416
898	0.001197546211
899	0.001196070182
900	0.001192942442
901	0.001190903268
902	0.001189545526
903	0.001187897516
904	0.001187060457
905	0.00118587645
906	0.001183277596
907	0.001181586391
908	0.001180794002
909	0.001178437293
910	0.001174451462
911	0.001172620668
912	0.001171805061
913	0.001170760027
914	0.001168780061
915	0.001166850036
916	0.001166311328
917	0.001165021937
918	0.001162394576
919	0.001161894674
920	0.0011613524
921	0.001159725622
922	0.001159178627
923	0.001158417799
924	0.001156772132
925	0.001154166443
926	0.001151974419
927	0.00115003993
928	0.001148970679
929	0.001145569172
930	0.001143814558
931	0.001141899502
932	0.001140788228
933	0.001138786203
934	0.001137774979
935	0.001136319689
936	0.001134133987
937	0.001132803977
938	0.001131708552
939	0.001129257694
940	0.001126872372
941	0.00112518016
942	0.001123398518
943	0.00112171653
944	0.001120342315
945	0.001119386934
946	0.001117561831
947	0.001115604246
948	0.001114598619
949	0.001113834735
950	0.001112615126
951	0.001112078974
952	0.001110464112
953	0.001109199758
954	0.001108092748
955	0.001107169933
956	0.00110590456
957	0.001103787555
958	0.00110143998
959	0.001098888032
960	0.001097883769
961	0.00109621697
962	0.001095197373
963	0.001094424357
964	0.001092872023
965	0.00109135195
966	0.001089405801
967	0.001087461594
968	0.001086189091
969	0.001084703
970	0.001083416192
971	0.001082708264
972	0.00108072188
973	0.001078925806
974	0.001077514819
975	0.001076747612
976	0.001074663736
977	0.001071898419
978	0.001070884349
979	0.001069563348
980	0.001068195551
981	0.001067178389
982	0.001066407363
